host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
1846,(유) 이 한옥,Eaque recusandae molestias inventore reiciendis ipsa. Qui impedit dignissimos ad sint non occaecati reiciendis.,제주특별자치도 이천시 잠실24가 (정희서박마을),37.65639,126.835,3,3,5,10,7800,536604,10,8,3700,2.75,224
809,김윤 민박,Quaerat delectus corporis libero. Sapiente numquam eius odio quidem illo saepe. Eum temporibus quasi odio molestias molestias.,부산광역시 종로구 오금로,34.8825,128.62667,3,2,4,8,7800,377732,10,9,700,2.46,404
1587,(주) 최최이 도미토리,A id atque quaerat possimus dolorum expedita non. Quas voluptates optio unde. Est nostrum explicabo eaque id earum odio. Voluptas iste ratione at quos repudiandae.,광주광역시 영등포구 양재천31거리,37.1759,128.9889,3,1,1,6,5100,224734,10,8,900,4.05,482
1566,김김김 아파트,Adipisci consectetur eaque aspernatur culpa nobis. Aliquid accusantium laborum mollitia reprehenderit eum.,강원도 안양시 동안구 학동로,37.1759,128.9889,1,5,1,6,6600,602611,10,5,2300,1.61,280
619,최김 멘션,Magni voluptatem omnis provident est omnis. Odit odit nisi corrupti corrupti excepturi. Molestias tenetur inventore atque architecto.,서울특별시 노원구 도산대가 (정순이읍),34.8825,128.62667,3,4,2,10,7500,278710,10,2,4100,4.22,330
1742,주식회사 박이황 도미토리,"Ad commodi adipisci minus facilis atque. Quas possimus totam id in accusamus.
Sint at consequuntur vero quod laboriosam deserunt.
Ipsam eos qui commodi beatae sunt magnam. Nemo nam voluptatum autem.",전라남도 수원시 영통구 역삼로,37.1759,128.9889,1,2,5,4,8400,300415,10,6,2200,1.97,47
1232,최이 민박,"Eos perferendis iste rem. Qui eos fugit ratione sed.
Neque aperiam laborum cupiditate error. Non quis sunt deserunt fugiat tempora accusamus.
Eum odit laudantium vel id doloremque in.",세종특별자치시 남구 삼성거리,36.20389,127.08472,2,4,1,8,5900,106179,10,8,1700,4.58,153
1896,김박문 도미토리,Necessitatibus velit voluptas illum molestias illo est magni. Adipisci tenetur veritatis error similique. Accusantium nobis officiis velit soluta perspiciatis voluptate.,광주광역시 동작구 봉은사6거리 (정희김오읍),34.8825,128.62667,2,5,1,7,4700,364257,10,1,600,4.52,197
634,오조 게스트하우스,"Vel iste illum ipsam et voluptatum. Ratione debitis et reiciendis animi.
Vitae deserunt sunt odio dolor qui. Sed iure temporibus provident. Quis architecto molestias accusantium nam.",강원도 양구군 잠실7로,36.82167,128.63083,1,5,3,1,10000,65735,10,6,500,4.27,485
869,(주) 장 도미토리,"Est perspiciatis repellat harum minus occaecati neque adipisci. Possimus aperiam odit nihil.
Quibusdam veniam adipisci aperiam iure voluptates. Illum voluptas pariatur aut.",인천광역시 성북구 압구정길 (재호박김동),36.6009,126.665,1,5,5,2,3200,95330,10,1,2600,4.33,438
1762,이박윤 도미토리,Fuga quod non iusto vero. Reiciendis officiis numquam. Molestiae mollitia et aliquid magnam.,광주광역시 서대문구 잠실4로 (상현김최읍),36.82167,128.63083,2,3,3,6,2500,479716,10,3,4900,4.15,156
1055,주식회사 김 모텔,Error dolores voluptate voluptatem. Vero voluptatibus beatae similique. Nulla animi rem iste ex.,강원도 광명시 석촌호수24가 (영일류동),36.20389,127.08472,2,1,2,8,1300,34983,10,9,4400,3.22,91
1342,김강 민박,"Sequi non odit reprehenderit. Eaque optio natus porro vel. Incidunt labore inventore et impedit quibusdam atque.
Maiores est voluptates. Itaque quidem alias tempore.",전라북도 안산시 상록구 테헤란57로 (예준주동),36.20389,127.08472,1,5,3,9,5600,93980,10,9,2200,2.38,496
1109,김정고 호텔,"Deleniti enim explicabo asperiores saepe. Sunt itaque blanditiis quis quia occaecati quos beatae.
Quis ullam ut beatae hic esse error. Dolorem modi quaerat fugiat.",충청북도 태안군 잠실로 (순자고읍),36.20389,127.08472,3,4,2,5,8700,283665,10,9,2100,2.86,385
366,류박 호텔,"Aperiam quis vero est. Magnam doloribus quidem enim alias quaerat.
Fugit tempore dolores architecto dolorem ipsam. Eaque dolore dicta a. Minus impedit quas.",충청북도 안산시 단원구 오금가 (민지이이리),36.6009,126.665,1,4,2,1,3600,123145,10,8,700,1.06,352
1957,유한회사 김 호텔,"Eaque unde nisi dicta minus sit.
Consequuntur consectetur saepe hic. Ut eligendi ducimus facilis natus quae minus. Enim ipsum tenetur corporis ut occaecati. Fuga optio itaque omnis atque dolorem.",울산광역시 서구 석촌호수52로 (주원장김리),34.8825,128.62667,1,3,3,1,4100,364350,10,7,3800,4.88,454
462,(주) 박하이 한옥,Reprehenderit dolor voluptate cumque. Delectus assumenda doloremque iste laboriosam. Deleniti voluptates blanditiis velit ad magnam facere amet.,광주광역시 서초구 강남대9길 (하윤김동),36.20389,127.08472,3,4,4,5,1700,464767,10,9,3200,4.24,151
1553,주식회사 우김홍 한옥,"In cumque dignissimos neque esse temporibus at accusantium.
Voluptatibus autem ipsum dicta animi necessitatibus.",강원도 양구군 역삼33길,36.20389,127.08472,3,5,4,1,1100,518953,10,5,3900,1.17,190
610,김김김 한옥,Nulla ex veritatis aliquam cumque doloremque ex. Cum quidem iure quas cumque autem. Nulla ex qui.,충청남도 용인시 기흥구 도산대가,36.82167,128.63083,1,4,4,2,1100,356505,10,1,3400,4.04,460
1015,주식회사 박 호텔,Exercitationem iusto nobis labore error quaerat dolor. Quos veniam modi quas hic. Voluptate repellat at veniam. Nobis quaerat iure quaerat amet expedita doloribus.,경기도 괴산군 오금길 (정웅이마을),37.65639,126.835,2,4,5,5,9500,290411,10,10,1900,1.26,234
1994,한김장 민박,Odio necessitatibus perferendis voluptate labore dignissimos eveniet. Nesciunt nostrum ullam. Tempore beatae quidem voluptates distinctio modi.,전라남도 음성군 서초중앙가 (미영김동),34.8825,128.62667,3,1,5,1,9200,514034,10,5,2000,4.62,471
967,신이 아파트,"Consequatur tenetur ullam ducimus sint numquam. Quas quidem consectetur nemo accusantium.
Hic et eveniet aliquid et modi tenetur.
Rerum dicta voluptate perferendis quas.",경기도 안양시 만안구 테헤란081가,37.1759,128.9889,2,4,5,9,6900,528307,10,6,4300,1.06,11
1922,(유) 송최양 호텔,"Esse veritatis est minus. A explicabo molestias.
Impedit ea corrupti architecto odio harum. Dignissimos quam corrupti fugit modi. Quae quas veniam repudiandae voluptatum quisquam qui.",부산광역시 관악구 학동길,36.20389,127.08472,2,3,5,7,6900,48322,10,8,4900,4.77,245
58,김윤이 게스트하우스,"Nobis ullam cupiditate voluptatum.
Maiores impedit laborum non exercitationem reprehenderit odio. Ex corrupti sed odio aliquid magnam.",서울특별시 서구 삼성가 (준혁박최동),37.1759,128.9889,2,4,1,8,6900,137823,10,2,4500,3.57,355
293,(주) 최김이 게스트하우스,"Maxime doloribus aliquam inventore numquam ex sint. Quisquam est delectus recusandae voluptate occaecati error.
Soluta quas aliquam. Rerum facere nulla voluptas tempora magnam.",인천광역시 송파구 봉은사거리,36.6009,126.665,3,2,4,6,1500,94161,10,5,4400,2.23,460
1549,박우 아파트,"Et doloremque ex voluptas assumenda labore in in. Mollitia tempora nihil similique. Voluptatem consectetur possimus.
Corporis accusantium culpa quidem cupiditate.",경기도 양주시 테헤란길 (민준송리),37.65639,126.835,1,4,5,8,6600,605758,10,1,2500,2.67,447
1734,(주) 박 한옥,Sed saepe totam eum. Optio dolor ab est. Repellendus illum blanditiis.,인천광역시 도봉구 강남대가,36.6009,126.665,2,1,4,1,3900,774392,10,7,4000,4.61,486
1224,유한회사 민김강 아파트,Possimus magni illum nesciunt ipsa voluptates. Quasi ratione perferendis totam laboriosam.,충청남도 용인시 수지구 반포대2거리,36.20389,127.08472,3,2,3,3,8700,218488,10,7,4500,1.15,463
1784,이김장 민박,Sed eligendi modi consequuntur corporis. Odio aperiam alias doloribus soluta aspernatur. Ad quisquam laborum alias recusandae aliquam quae quibusdam.,광주광역시 송파구 역삼49길 (미경김읍),36.20389,127.08472,2,3,4,3,2300,99659,10,3,3200,2.55,472
1395,주식회사 김서오 한옥,"Ut dignissimos tenetur. Provident blanditiis aut fugit voluptate unde.
Enim itaque iusto natus animi.",대전광역시 영등포구 개포414길,36.6009,126.665,1,1,3,1,7600,91574,10,6,1100,3.2,242
982,(유) 김권손 민박,Cum repellat officia nihil natus itaque. Beatae doloribus quae. Repellendus nobis nihil nobis.,인천광역시 서구 서초대424가 (서현오마을),37.65639,126.835,2,1,5,10,2600,383985,10,2,4200,3.2,488
346,유한회사 최박김 게스트하우스,Cum sed quis dolorem repudiandae molestias hic. Deleniti unde magni velit unde quas fugiat. Doloribus nemo quo animi impedit impedit magnam fuga.,전라남도 인제군 테헤란가,36.20389,127.08472,1,4,2,5,5500,129256,10,7,2100,1.15,288
1218,유한회사 이 민박,Unde veniam dolore est error dolores. Odit impedit eaque illo quia saepe dolore. Reprehenderit dolorem quam tempora velit neque voluptas optio.,인천광역시 광진구 가락7가 (민지박마을),34.8825,128.62667,2,4,5,3,6100,569639,10,3,3800,2.39,466
1804,김박서 아파트,Consequuntur aperiam error natus harum. Debitis saepe numquam dolorum assumenda nihil. Suscipit perspiciatis debitis dolorum excepturi sequi.,부산광역시 노원구 봉은사244로 (영길류김면),36.6009,126.665,2,3,2,10,4500,85641,10,2,3200,4.27,466
304,(주) 김 호텔,"Deserunt numquam occaecati quasi.
Veniam tempore consequuntur quia ut officiis. Et repellat ab tempore.
Ratione quo nulla impedit suscipit. Delectus vitae aut qui alias iste quae voluptatibus.",부산광역시 서초구 서초중앙가,36.82167,128.63083,1,2,3,7,5800,260564,10,9,4300,4.16,269
283,(유) 김박이 도미토리,Modi expedita earum sed veritatis consequatur repellat. Accusantium nobis eaque repellat sequi est. Architecto pariatur perferendis voluptate.,세종특별자치시 송파구 삼성626거리,36.82167,128.63083,1,4,5,8,1300,106856,10,7,3800,4.4,500
1832,김박노 게스트하우스,"Eveniet temporibus velit perspiciatis.
Optio quia autem hic iste inventore neque. Atque inventore est cumque. Rem eveniet aliquam eaque architecto velit praesentium alias.",제주특별자치도 논산시 강남대길,36.6009,126.665,2,5,1,10,2800,107823,10,3,4200,4.72,414
857,박류 호텔,"Quia nobis odio numquam earum molestiae. Beatae sed earum delectus rem corrupti. Quis possimus quas quidem illo.
Quaerat cumque neque vel libero provident.",경상북도 수원시 권선구 영동대2가,36.20389,127.08472,3,5,4,5,4000,439098,10,10,3200,2.02,260
971,김문 아파트,Alias rem itaque unde. Nobis odio necessitatibus voluptas. Error sint repellat esse.,부산광역시 중랑구 석촌호수9거리,36.6009,126.665,2,2,3,2,1400,431531,10,8,2600,2.7,16
1314,유한회사 김 호텔,"Modi vel tempora perferendis laboriosam. Ab impedit dicta quasi.
Tempore veniam voluptatum dolorum. Similique quisquam pariatur facere ex quo repellat.",세종특별자치시 성북구 역삼길,34.8825,128.62667,3,5,5,4,7000,223171,10,9,3000,3.96,364
1288,이민이 멘션,Architecto ab non dolore molestias corporis veniam. Error iusto assumenda illo.,광주광역시 강서구 학동로 (하윤김한동),37.65639,126.835,1,4,3,6,6300,330004,10,3,2200,4.53,83
1378,김이김 멘션,Corporis occaecati labore consectetur qui facere itaque. Debitis quo necessitatibus eveniet.,울산광역시 영등포구 영동대길,36.20389,127.08472,1,4,3,4,6600,96893,10,9,2300,3.98,330
406,(주) 류 모텔,Recusandae rerum amet culpa vero ab ducimus modi. Voluptate laboriosam maiores deserunt illo voluptas.,강원도 청양군 양재천가,36.20389,127.08472,3,4,2,9,2300,574292,10,4,1700,3.18,137
154,장박 민박,Debitis placeat cupiditate explicabo placeat laudantium laboriosam. Cum suscipit suscipit sunt quos quibusdam perspiciatis. Molestiae occaecati excepturi officiis.,광주광역시 동작구 반포대가,37.65639,126.835,3,4,1,2,5600,210709,10,5,2100,3.45,132
39,(유) 허 아파트,Alias culpa optio et. Amet quidem vitae alias consectetur. Quod culpa ipsa consequuntur mollitia.,인천광역시 성북구 선릉거리 (승민손임마을),36.82167,128.63083,1,1,4,7,5200,140254,10,5,1500,4.44,34
180,(주) 박이김 모텔,"Illum perferendis veniam ipsa corrupti. Culpa commodi dolore repellat.
Aspernatur quo consequatur magni accusamus omnis. Excepturi alias autem eum recusandae temporibus recusandae architecto.",강원도 안양시 동안구 압구정587가 (성진남면),37.65639,126.835,2,2,2,10,9400,48332,10,6,3000,3.91,88
1403,윤김최 호텔,"Quasi distinctio quo veniam deserunt eveniet velit. Iusto vero atque commodi.
Suscipit praesentium quidem sunt quo. Optio sint consequuntur asperiores rerum veniam. Est nisi dolores nihil nihil iure.",대구광역시 강서구 서초중앙864가 (재호이동),36.20389,127.08472,2,4,3,5,1600,58861,10,9,3800,2.74,356
945,(주) 강김최 민박,"Ipsum quidem vero blanditiis magnam vel facilis tempore. Provident veritatis perspiciatis a.
Soluta sunt quis veritatis. Vitae dolor excepturi amet totam dolor.",충청남도 논산시 반포대597거리,37.65639,126.835,2,2,2,4,5100,401733,10,10,3200,3.92,467
254,(유) 문 호텔,Necessitatibus assumenda nulla error quidem adipisci. Corrupti maiores vitae nostrum rerum dolore. Facilis nam aliquam deleniti assumenda tempora.,경기도 수원시 팔달구 언주로,37.65639,126.835,1,5,4,5,4100,439496,10,4,3600,3.95,332
1779,권곽김 호텔,Ut vel eos non dolores. Debitis vitae perspiciatis.,제주특별자치도 동두천시 선릉거리 (종수한김마을),36.82167,128.63083,1,1,4,5,1700,34322,10,5,4700,1.66,125
84,양최이 게스트하우스,Accusantium autem temporibus laborum assumenda. Nemo ipsum optio consectetur exercitationem. Ipsa aut illum possimus temporibus sit odio.,경상북도 의왕시 테헤란164거리,36.6009,126.665,1,5,2,9,9900,150295,10,2,4900,4.94,85
1070,유한회사 이권황 민박,"Doloremque alias veniam vel perferendis distinctio. Accusamus earum numquam. Impedit libero accusamus perferendis consequatur facere aut.
Quam unde repellat rerum ut. Dolores voluptatum esse ipsam.",부산광역시 중구 가락2길 (예원신노마을),36.6009,126.665,3,2,5,5,2800,250957,10,6,5000,1.98,237
102,김최김 아파트,Quam nemo odio qui. Nemo maxime nemo totam accusamus deserunt. Assumenda natus cum quisquam impedit sint.,전라북도 동해시 개포3거리,36.6009,126.665,1,2,5,2,4100,267069,10,5,3500,3.94,116
1788,홍최 한옥,Aut blanditiis ad laudantium. Illo excepturi adipisci vitae dolorum odio. Tempore laborum provident.,경기도 부천시 소사구 봉은사2가 (예준김김면),37.1759,128.9889,3,5,3,7,8300,155603,10,4,2400,3.41,362
1522,주식회사 고 게스트하우스,Maiores temporibus veniam quam. Sequi iste quibusdam dolorem perspiciatis iste. Expedita ad eius omnis.,충청북도 안양시 양재천가,37.1759,128.9889,1,5,5,7,6400,412297,10,4,2700,3.06,353
1552,(유) 이 아파트,Unde corrupti iusto molestias voluptates soluta sequi. Ut labore ducimus delectus sunt. Amet nesciunt fugit nobis expedita eaque molestias voluptates.,전라북도 홍성군 개포거리,36.20389,127.08472,1,4,2,5,5000,451060,10,3,1800,4.04,471
345,(유) 이 모텔,Possimus atque repellendus minus sequi adipisci. Eaque sequi dolores temporibus aut nisi. Magni id officia nihil.,인천광역시 송파구 선릉71길,36.20389,127.08472,2,5,2,1,4100,202999,10,3,4100,1.99,251
1260,주식회사 문강홍 한옥,"Reprehenderit earum doloremque aspernatur optio suscipit. Reprehenderit ea porro aut assumenda.
Esse nulla doloribus est non commodi explicabo.",경상남도 고양시 일산동구 영동대로,36.20389,127.08472,3,2,5,4,6500,484512,10,4,1600,1.0,57
1003,이이안 멘션,"Modi tenetur nisi dicta consequuntur. Sed earum porro reprehenderit suscipit qui nam suscipit. Molestias veniam itaque.
Mollitia labore dolor explicabo expedita at iusto.",울산광역시 용산구 선릉거리 (성수박강읍),37.1759,128.9889,3,4,1,7,9600,396487,10,9,4100,4.16,334
774,(주) 한 멘션,"Quia suscipit amet quasi quis earum dolorum. Quo iste nemo voluptatum odio incidunt. Tempore tenetur voluptate provident.
Nihil incidunt vel soluta. Nisi facilis accusantium.",울산광역시 광진구 봉은사054가,37.1759,128.9889,2,1,4,7,2400,237567,10,10,2500,1.4,311
812,강백고 도미토리,"Adipisci ut cumque. Veniam vel omnis consectetur veritatis laboriosam. Voluptate neque ut.
Eaque sint doloremque officia animi eum. Dolor perspiciatis eius qui.",전라북도 안산시 상록구 강남대224거리 (지우김이마을),34.8825,128.62667,1,5,3,8,5900,420099,10,7,5000,3.38,135
1379,전장 게스트하우스,Nobis iusto aut ipsum nulla molestiae iure debitis. Maiores numquam ipsa unde molestiae ex. Corrupti facere et dolorum. Doloribus repellat adipisci ipsa illo enim nisi.,대구광역시 중구 백제고분14가 (경자임면),37.65639,126.835,3,5,4,5,4400,104091,10,4,500,4.3,253
238,유한회사 김 민박,Corrupti quos delectus dolor labore deleniti excepturi ipsa. Eveniet nostrum corporis quasi laudantium vero. Similique doloremque nemo quisquam minima a assumenda eveniet. Enim cum modi aliquam.,광주광역시 서대문구 오금9거리,36.20389,127.08472,3,1,4,9,4700,230700,10,3,700,1.2,208
311,김박김 멘션,Quia accusamus facere distinctio. Explicabo labore blanditiis aspernatur numquam aperiam. Accusamus modi eligendi quaerat error.,제주특별자치도 고양시 일산동구 강남대212거리 (민서장리),34.8825,128.62667,3,2,2,6,7000,306156,10,6,4100,1.9,469
771,이남김 멘션,"Molestias incidunt veniam officiis magnam atque. Possimus impedit asperiores.
Quae ipsam aliquam earum sunt repellat earum.",전라북도 춘천시 언주1거리,36.82167,128.63083,2,1,5,2,1500,565175,10,5,1300,3.84,105
593,이김손 민박,Quia reiciendis impedit dignissimos aut aperiam consectetur. Officiis incidunt corporis provident numquam eos.,대구광역시 동구 언주거리,36.82167,128.63083,1,4,5,1,9700,168393,10,8,800,3.62,224
157,유한회사 김이박 한옥,Adipisci recusandae voluptates quibusdam repudiandae repudiandae quisquam. Unde commodi veritatis sunt doloribus doloribus. Ducimus hic sed nihil minima similique porro laborum.,충청북도 화성시 가락거리,37.65639,126.835,2,1,2,1,3700,148738,10,1,1200,3.33,493
48,(주) 이 도미토리,Cupiditate itaque assumenda doloremque impedit vitae expedita. Sit sapiente incidunt voluptatum amet dolorum autem ut. Nobis tempora repellat.,경상북도 부천시 소사구 서초중앙거리,36.20389,127.08472,2,4,1,3,6400,181880,10,5,2400,1.25,92
856,유한회사 하지배 호텔,"Excepturi nemo autem. Asperiores quia excepturi.
Culpa et minima adipisci quae adipisci tempora ea. Facere excepturi magni velit.",대구광역시 서대문구 강남대50로 (상훈임이읍),37.1759,128.9889,3,3,3,4,9200,316236,10,4,2100,1.16,227
697,박김 아파트,Occaecati cupiditate est fugiat. Voluptatibus totam aliquam reprehenderit laudantium nemo quasi nemo. Quis laboriosam non quisquam dicta nemo.,경상북도 안산시 상록구 삼성03길 (민재김김동),37.1759,128.9889,2,4,4,5,8400,31233,10,6,3100,4.16,28
806,박김노 아파트,Animi ratione asperiores doloremque perferendis. Saepe cupiditate iusto tenetur sequi voluptates. Soluta officia ipsum quam vel.,전라북도 논산시 봉은사로 (수빈박김리),36.20389,127.08472,3,5,5,8,5500,65392,10,5,4000,3.29,154
238,(주) 황 민박,"Non facere enim quisquam optio unde animi. Assumenda non hic enim a.
Quaerat necessitatibus laudantium possimus cupiditate ea aut. Consectetur cumque quibusdam voluptatum maxime atque perspiciatis.",경기도 안양시 만안구 논현길,37.65639,126.835,3,4,4,4,7500,12235,10,2,4100,4.86,495
1377,전이 모텔,Debitis culpa excepturi tenetur qui assumenda dolore unde. Quisquam non libero eius ad nesciunt nisi.,부산광역시 광진구 석촌호수길 (영순김서읍),36.6009,126.665,2,1,3,8,8300,348841,10,3,1600,1.74,427
834,안박양 도미토리,Voluptatem voluptas consectetur laborum fuga quos ea. Molestiae necessitatibus fuga sapiente. Maiores doloremque nemo saepe similique enim voluptatum.,대구광역시 광진구 서초중앙55가 (정훈최한마을),36.6009,126.665,1,3,5,5,3300,533748,10,10,4300,2.75,187
1134,유한회사 손 호텔,"Labore hic exercitationem soluta earum itaque quisquam ipsam. Atque explicabo iste fuga aut.
Dignissimos odio inventore.",전라남도 영월군 서초대2거리 (유진김읍),34.8825,128.62667,2,1,2,3,1700,220881,10,1,3500,1.56,163
934,김이 민박,Tenetur itaque blanditiis a officiis provident rerum. Sequi eum aperiam est dignissimos nulla voluptatem. Libero optio fuga totam. Aut earum assumenda nobis at qui quam quia.,전라북도 인제군 가락거리,36.20389,127.08472,2,2,4,10,3900,193622,10,7,2600,1.33,261
1979,이오홍 호텔,Similique maiores culpa unde totam nisi provident. Vitae quas ab perspiciatis et voluptatum. Distinctio aliquam vitae est consequuntur fugiat.,전라북도 동해시 백제고분2로 (예지장고읍),36.20389,127.08472,3,5,4,1,6000,494826,10,5,2000,2.33,66
1877,유한회사 이 아파트,Provident illum consequuntur ipsam quam asperiores. Necessitatibus enim commodi ex quis magni adipisci.,전라북도 광명시 영동대가 (은주서읍),37.1759,128.9889,1,5,4,5,6900,19191,10,6,1500,1.82,344
1132,이김 게스트하우스,Omnis natus deleniti quo aliquid. Perferendis molestiae molestiae harum ratione suscipit iste cupiditate. Facere illo aliquid ipsa.,경기도 시흥시 잠실길,36.6009,126.665,1,1,1,7,4400,434062,10,7,2900,1.11,199
1578,강유 게스트하우스,Neque fuga illum possimus vitae iusto officiis. Iusto vero nesciunt recusandae ea. Sequi placeat et voluptate temporibus doloremque eaque quaerat.,서울특별시 강서구 압구정6길 (병철최마을),37.65639,126.835,2,1,1,1,9000,440283,10,5,4200,3.34,473
122,김김 민박,Temporibus expedita dignissimos veritatis dignissimos. Blanditiis rem aperiam. Culpa est unde maiores autem deleniti.,충청남도 용인시 기흥구 반포대거리 (승현박김면),36.20389,127.08472,2,3,2,1,1400,99441,10,1,4500,3.77,32
1840,(유) 김 아파트,Provident autem hic. Saepe ad aliquam porro ex odit cupiditate. Praesentium eaque dicta.,대구광역시 노원구 학동74로,37.65639,126.835,2,3,5,8,8400,155707,10,5,3700,3.04,292
1544,전김 게스트하우스,Repellendus minus sequi qui vel. Distinctio iure voluptatum adipisci recusandae nihil. Ea libero molestiae. Praesentium debitis necessitatibus itaque molestias cum.,부산광역시 금천구 가락4로,37.1759,128.9889,3,1,4,9,8100,119608,10,3,2700,2.8,473
1666,(주) 장하윤 멘션,Accusantium quisquam consequuntur sint numquam expedita ducimus. Dolor libero rerum officia sint. Eaque doloribus quia veritatis placeat aspernatur.,충청북도 시흥시 강남대5길,37.65639,126.835,3,4,5,4,8500,382249,10,6,4200,1.04,336
1712,권김김 호텔,"Asperiores distinctio optio eligendi. Facilis consequatur voluptatem omnis nostrum pariatur dignissimos dolore.
Provident commodi maxime occaecati exercitationem nesciunt eum consequuntur.",부산광역시 북구 삼성90로,37.65639,126.835,2,2,4,2,7900,20427,10,6,3900,3.02,74
316,홍김 도미토리,Recusandae dolore voluptas officiis ab. Provident exercitationem harum amet omnis.,인천광역시 용산구 테헤란로,37.1759,128.9889,2,5,2,7,5800,201084,10,10,2200,4.91,315
1982,배이 민박,Alias vero eos neque dicta dolorum ducimus totam. Unde impedit explicabo cumque officiis dolor.,광주광역시 양천구 양재천길,36.82167,128.63083,1,2,2,8,2900,790120,10,4,2300,3.69,318
1085,김허 게스트하우스,"Sunt natus optio modi cupiditate quasi.
Tempora numquam harum sit voluptas.",광주광역시 중랑구 압구정가,37.65639,126.835,1,3,1,3,7800,333531,10,4,3800,2.12,143
1406,(주) 김 민박,"Quibusdam dolorem esse cumque.
Corporis at quo quibusdam. Ipsa tempore ipsa. Cupiditate iure a accusantium aliquam nesciunt.
Sequi atque consectetur modi error sequi qui. Nostrum eaque laudantium.",충청북도 속초시 삼성28로 (선영송박읍),36.20389,127.08472,3,2,2,4,5400,154688,10,5,2000,2.65,81
1735,주식회사 한고김 도미토리,Animi magni omnis ab. Repellat rerum vero mollitia sequi. Eligendi enim reprehenderit animi dolorum earum veniam ex.,서울특별시 영등포구 반포대거리 (현주조홍읍),37.65639,126.835,2,2,2,7,5300,731556,10,10,1400,1.03,294
669,황윤 게스트하우스,"Temporibus est quae. Quo iure labore fuga impedit suscipit tempora. Est aliquam ea rem ipsa.
Explicabo non nulla quis pariatur vel quis. Sed dicta quia repellat labore.",제주특별자치도 고성군 봉은사거리,34.8825,128.62667,2,5,2,8,9900,96435,10,10,3200,3.82,349
941,장이 모텔,"Accusantium voluptatem consequuntur sequi. Minima quam laborum ad.
Occaecati minima hic aspernatur ipsam temporibus. Consectetur dolor reiciendis. Iure iste repellat vel.",충청북도 오산시 학동1거리,37.65639,126.835,1,3,1,4,2800,130599,10,7,4300,1.19,19
1452,(유) 장 모텔,Et qui corporis laudantium. Commodi corporis quibusdam nihil voluptas pariatur earum.,인천광역시 서대문구 가락길,36.82167,128.63083,2,4,4,8,2600,13567,10,1,4200,2.66,63
797,(주) 김이윤 멘션,Dolore nobis quibusdam veritatis suscipit deleniti recusandae. Saepe quas aspernatur velit necessitatibus dignissimos consequatur. Error praesentium hic quibusdam exercitationem.,인천광역시 중랑구 개포41가,37.1759,128.9889,3,3,2,3,1600,129315,10,7,800,1.05,199
1501,장박김 아파트,Molestiae laboriosam accusantium ducimus voluptates sint voluptatibus. Maxime quae aliquam sunt adipisci reiciendis.,전라남도 양구군 봉은사24가 (민서하최읍),37.1759,128.9889,3,2,3,3,5600,125230,10,9,4000,1.55,494
1047,심김 호텔,Culpa fugit distinctio praesentium ad illum sequi. Ipsam impedit nesciunt aut blanditiis expedita eaque. Quia nam quisquam.,경상북도 안산시 잠실18가,37.65639,126.835,3,4,3,4,4200,29957,10,10,1500,2.2,348
71,김송 아파트,Id consequatur eius repellendus eius. Ut iusto est cupiditate. Non officia officiis corporis repellat similique deleniti est.,대전광역시 양천구 석촌호수4길 (상철노박면),36.6009,126.665,3,5,4,5,6200,401090,10,7,2800,4.63,295
1640,이박 도미토리,"Maiores quidem harum distinctio unde in fuga. Illum doloribus id nisi sunt quasi. Beatae molestias reprehenderit illum.
Repellendus voluptates quos quasi.",인천광역시 광진구 양재천로 (진우이강읍),36.82167,128.63083,3,5,3,6,9300,151519,10,8,3000,3.24,121
507,고최이 게스트하우스,Quidem aliquid ducimus nemo quaerat. Modi nam labore expedita. Nihil aliquam molestiae porro recusandae repellat.,서울특별시 동구 오금가,37.65639,126.835,1,1,1,10,6200,706932,10,1,4400,3.53,191
625,(주) 김 호텔,"Ea totam possimus perferendis. Velit accusantium qui cupiditate deserunt.
Facilis ab aliquam consequuntur repellat libero. Sequi fuga consectetur non et sed hic.",서울특별시 서대문구 압구정7길,36.20389,127.08472,3,4,1,5,6900,410068,10,1,1800,4.91,460
10,김안김 민박,Dolore minus ab sit perferendis omnis quam. Aliquam vitae illo.,부산광역시 강서구 도산대거리,34.8825,128.62667,2,5,1,10,6800,76569,10,2,2700,3.29,205
1934,이김 아파트,Consequuntur eius nihil voluptatem. In labore non ex non. Blanditiis nisi animi hic.,부산광역시 강북구 서초중앙95길 (민수조이마을),37.1759,128.9889,1,5,3,10,3200,203202,10,10,900,4.62,385
977,박성 도미토리,Ab esse harum accusantium natus deserunt praesentium. Provident ab commodi aut dolores perferendis ullam.,인천광역시 강서구 가락5가,37.1759,128.9889,3,3,4,5,2500,62086,10,6,1800,4.62,228
1654,(주) 조이김 멘션,"Dolorem officia placeat vel libero odit. Harum aut placeat maxime.
Sapiente odio aliquam consequatur saepe. Veniam sint explicabo at.",충청북도 용인시 수지구 압구정가 (민서김동),36.20389,127.08472,1,2,4,10,3100,115295,10,6,2800,1.44,223
